gene930	GO:0003899,GO:0005515,GO:0006351,GO:0005730,GO:0006144,GO:0006206
gene8773	GO:0016021,GO:0051033,GO:0033227
gene8772	GO:0030688,GO:0006364
gene8769	GO:0030688,GO:0006364
gene8770	
gene8771	GO:0003676,GO:0008270,GO:0003899,GO:0006283,GO:0001193,GO:0006367,GO:0006379,GO:0005665,GO:0005730,GO:0006144,GO:0006206
gene8760	GO:0005886,GO:0005918,GO:0031225,GO:0042803,GO:0007156,GO:0016331,GO:0019991,GO:0035151,GO:0035160,GO:0061343
gene8758	GO:0004745,GO:0033764,GO:0007608,GO:0016063,GO:0055114,GO:0042572
gene8759	GO:0005737,GO:0004745,GO:0033764,GO:0007608,GO:0016063,GO:0042572
gene8757	GO:0004745,GO:0033764,GO:0007608,GO:0016063,GO:0055114,GO:0042572
gene8777	GO:0045805,GO:0070628,GO:0090263,GO:0008587,GO:0006355,GO:1990380,GO:1901800,GO:0006325,GO:0005654,GO:0004843,GO:0002785,GO:0005515,GO:0046872,GO:0045880,GO:0051926,GO:0061060,GO:0005829,GO:0016322,GO:0071108
gene8763	GO:0005681,GO:0003676,GO:0004386,GO:0005524,GO:0016887,GO:0000398,GO:0016043
gene95	
gene8761	GO:0055085,GO:0015075,GO:0016021,GO:0015318,GO:0006817
gene8762	GO:0005770,GO:0055037,GO:0070765,GO:0007220
gene934	GO:0005506,GO:0016705,GO:0020037,GO:0050896,GO:0055114
gene8778	
gene8783	
gene8781	GO:0004722,GO:0045859,GO:0007275,GO:0043409,GO:0006470,GO:0070302,GO:0005488,GO:0008287
gene8784	
gene8779	GO:0000221,GO:0005524,GO:0005769,GO:0033181,GO:0048471,GO:0015991,GO:0046961,GO:0007035,GO:0006119,GO:1902600
gene8780	GO:0003824,GO:0006084
gene931	GO:0005737,GO:0097458,GO:0005515,GO:0007611,GO:0051239
gene8785	
gene8788	GO:0005802,GO:0048471,GO:0030097,GO:0016021
gene8786	GO:0044428,GO:0007275,GO:0048024,GO:0003729,GO:0032991,GO:0007530
gene8787	GO:0006120,GO:0015990,GO:0008340,GO:0008137,GO:0002121,GO:0000302,GO:0005747,GO:0048038,GO:0046872,GO:2000331,GO:0051539,GO:0032981,GO:0009060,GO:0006744,GO:0006814,GO:1902600
gene8789	
gene8790	GO:0004144,GO:0042967,GO:0046486
gene8796	
gene8804	GO:0022839,GO:0065008,GO:0005261,GO:1903530,GO:0051716,GO:0048512,GO:0009416,GO:0043269,GO:0051952,GO:0006812
gene8810	GO:0016020,GO:0045177,GO:0007475,GO:0008362,GO:0040005,GO:0065007
gene8797	GO:0032040,GO:0003735,GO:0002181,GO:0042274,GO:0006364,GO:0005840
gene8803	GO:0016021,GO:0003824,GO:0055085
gene8809	GO:0003735,GO:0002181,GO:0017022,GO:0005840,GO:0070180,GO:0042254,GO:0016459
gene8791	GO:0005737,GO:0005506,GO:0050113,GO:0019310,GO:0055114
gene8806	GO:0005762,GO:0000166,GO:0003735,GO:0032543,GO:0042254
gene8808	GO:0005515,GO:0015031,GO:0001401
gene8805	GO:0005747,GO:0003954,GO:0006120,GO:0006118
gene8793	GO:0016319,GO:0030097,GO:0007460,GO:0048801,GO:0008038,GO:0001228,GO:0048843,GO:0003682,GO:0045433,GO:0035050,GO:1903204,GO:0048813,GO:0007605,GO:0032968,GO:0001012,GO:0010508,GO:0007438,GO:0045892,GO:0046982,GO:0045475,GO:0001746,GO:0016360,GO:0007508,GO:0043066,GO:0000785
gene8802	GO:0051049,GO:0050794,GO:0005515,GO:0048731,GO:0005509,GO:0038024,GO:0031410,GO:0098590,GO:0006897
gene8799	GO:0006506,GO:0051377,GO:0016020
gene8801	GO:0005515
gene8800	GO:0006506,GO:0051377,GO:0044425
gene8798	GO:0000124,GO:0005681,GO:0005686,GO:0000398,GO:0007283,GO:0010468
gene8807	GO:0005615,GO:0004197,GO:0045169,GO:0051603,GO:0005764
gene8792	GO:0055071,GO:0010042,GO:0046718,GO:0055072,GO:0005381,GO:0034761,GO:0050916,GO:0015086,GO:0015293,GO:0005384,GO:0005375,GO:0055070,GO:0005887,GO:0070574,GO:0071421,GO:0035434,GO:0016324,GO:0015677
gene8794	GO:0003676
gene8795	
gene8813	
gene8814	
gene8811	
gene8812	GO:0005819
gene8815	GO:0005549
gene8817	GO:0005856,GO:0005915,GO:0005920,GO:0016323,GO:0045169,GO:0045170,GO:0008092,GO:0003015,GO:0006612,GO:0007390,GO:0007391,GO:0007435,GO:0007527,GO:0008258,GO:0008362,GO:0016319,GO:0019991,GO:0031032,GO:0035151,GO:0035321,GO:0035335,GO:0042059,GO:0042462,GO:0045198,GO:0046665,GO:0048036,GO:0048846,GO:0060857,GO:0061343
gene8816	GO:0005856,GO:0005915,GO:0005920,GO:0016323,GO:0045169,GO:0045170,GO:0008092,GO:0003015,GO:0006612,GO:0007390,GO:0007391,GO:0007435,GO:0007527,GO:0008258,GO:0008362,GO:0016319,GO:0019991,GO:0031032,GO:0035151,GO:0035321,GO:0035335,GO:0042059,GO:0042462,GO:0045198,GO:0046665,GO:0048036,GO:0048846,GO:0060857,GO:0061343
gene8818	GO:0005886,GO:0098793,GO:0005515,GO:0016043,GO:0050794
gene8819	GO:0016887,GO:0005524,GO:0044428,GO:0032300,GO:0006298,GO:0030983
gene8820	
gene8822	GO:0007406,GO:0004129,GO:0007030,GO:0006123,GO:0005751,GO:0000278,GO:1902600
gene8824	
gene8823	GO:1990221,GO:0016226
gene8821	GO:0007560,GO:1902850,GO:0035120,GO:0048523,GO:0005886,GO:0048869,GO:0051653,GO:0030833,GO:0005515,GO:0023056,GO:0051960,GO:0010647,GO:0048565,GO:0051056,GO:0048598,GO:0005938,GO:0043087,GO:0035114
gene916	GO:0033186,GO:0008284,GO:0044212,GO:0051173,GO:0048513,GO:0006342,GO:0005795,GO:0007379,GO:0000122,GO:0005667,GO:0005700,GO:0016590,GO:0000281,GO:0033554,GO:0016573,GO:0070822,GO:0042803,GO:0042826,GO:0061085,GO:0031491,GO:0035098,GO:0048646,GO:0006259,GO:0006334,GO:0007346,GO:0042766,GO:0006888,GO:0010604,GO:0042393,GO:0016581,GO:0018024,GO:0030134,GO:0070971,GO:0016584,GO:0031325,GO:0031523,GO:0016589,GO:0006554
gene8825	
gene8827	GO:0003677,GO:0003712,GO:0042802,GO:0000122,GO:0005667,GO:0006355
gene8826	GO:0007275
gene8828	GO:0061331,GO:0060288,GO:0060289,GO:0035003,GO:0035162,GO:0008340,GO:0036099,GO:0007498,GO:0051172,GO:0007455,GO:0007015,GO:0008587,GO:0005112,GO:0009950,GO:0007298,GO:0051489,GO:0005509,GO:0016330,GO:2000035,GO:0014019,GO:0016333,GO:0046666,GO:0002052,GO:0007422,GO:0042067,GO:0040008,GO:0048803,GO:0005764,GO:0031901,GO:0007616,GO:0010629,GO:0030139,GO:0001752,GO:0005912,GO:0007615,GO:0016360,GO:0048052,GO:0016324,GO:2000048,GO:0007391,GO:0046716,GO:0008045,GO:0005770,GO:0007474,GO:0045465,GO:0045466,GO:0045944,GO:0045746,GO:0097150,GO:0043525,GO:0002213,GO:0009608,GO:0048665,GO:0061382,GO:1900087,GO:0060250,GO:0007440,GO:0060571,GO:0007521,GO:0046843,GO:0006110,GO:0043697,GO:0003682,GO:0042686,GO:0045316,GO:0008407,GO:0004888,GO:0030713,GO:1990433,GO:0070013,GO:0045167,GO:0007519,GO:0042691,GO:0016021,GO:0048190,GO:0036335,GO:0035204,GO:0031324,GO:0000785
gene8829	GO:0031638,GO:0098595,GO:0007306,GO:0005515,GO:0004252,GO:0016540,GO:0007343,GO:0045752,GO:0007313
gene8833	GO:0005705,GO:0031011,GO:0044545,GO:0071339,GO:0002151,GO:0005515,GO:0010485,GO:0007099,GO:0045944
gene8830	
gene8832	GO:0004535,GO:0005515,GO:0005737,GO:0030015,GO:0017148,GO:0000289,GO:0051252
gene8831	GO:0000177,GO:0000176,GO:0000175,GO:0003723,GO:0090501,GO:0016075,GO:0010468,GO:0051607,GO:0071027,GO:0005652,GO:0000278,GO:0004521,GO:0051252
gene8834	GO:0048583,GO:0016192,GO:0050794,GO:0043167,GO:0016043,GO:0031410,GO:0012505,GO:0017112,GO:0048518,GO:0071944,GO:0043087
gene8836	GO:0015630,GO:0070737,GO:0007291,GO:0018094,GO:0035082,GO:0070736,GO:0005930
gene8835	GO:0015630,GO:0070737,GO:0018094,GO:0060271,GO:0005737,GO:0007283,GO:0044430,GO:0030154,GO:0070736
gene8838	GO:0005700,GO:0016592,GO:0070847,GO:0003712,GO:0005515,GO:0006357,GO:0007406,GO:0035072,GO:0036011,GO:0048749,GO:0090263,GO:0006355
gene8837	
gene8839	GO:0043227,GO:0044424,GO:0044425,GO:0005229,GO:0005247,GO:0046983,GO:0097603,GO:0006821,GO:0034220,GO:0050829,GO:0050965
gene8840	GO:0005640,GO:0005819,GO:0005938,GO:0016021,GO:0005229,GO:0005247,GO:0046983,GO:0097603,GO:0000212,GO:0016321,GO:0032837,GO:0050829,GO:0050965,GO:1902476
gene8841	GO:0005488
gene920	GO:0005777,GO:0006635,GO:0042060,GO:0003857,GO:0008340,GO:0042594,GO:0070403,GO:0006550,GO:0006552,GO:0006554,GO:0006568,GO:0006574,GO:0006633,GO:0018874
gene8847	GO:0031012,GO:0008010,GO:0008011
gene8848	GO:0005524,GO:0005759,GO:0019551,GO:0007283,GO:0046693,GO:0004352,GO:0006116,GO:0007005,GO:0006118
gene8850	GO:0005524,GO:0106074,GO:0004826,GO:0002161,GO:0005829,GO:0006432,GO:0000049,GO:0009328,GO:0000162,GO:0006571,GO:0009094
gene8849	GO:0005938,GO:0016021,GO:0031201,GO:0031594,GO:0000149,GO:0005484,GO:0006890,GO:0007274,GO:0007528,GO:0061025
gene8851	GO:0000287,GO:0005524,GO:0045332,GO:0032880,GO:0007030,GO:0071683,GO:0016021,GO:0050911,GO:0004012,GO:0005886,GO:0006812,GO:0015917
gene918	
gene8853	GO:0035271,GO:0060086,GO:0007476,GO:0000976,GO:0008354,GO:0048468,GO:0045944,GO:0002376,GO:0000981,GO:0007605,GO:0001752,GO:0043153,GO:0010114
gene97	
gene8855	
gene8856	GO:0006281,GO:0061057,GO:0019915,GO:0061630,GO:0061631,GO:0007098,GO:0007630,GO:0007412,GO:0006979,GO:0007625,GO:0051124,GO:0007629,GO:0005829,GO:0072347,GO:2001021,GO:0035370,GO:0008594,GO:0060074,GO:0007140,GO:1901694,GO:0045676,GO:1901797,GO:0045977,GO:0045879,GO:1902916,GO:0031624,GO:0048471,GO:0031625,GO:0031647,GO:0000151,GO:0051276,GO:0030718,GO:0043066,GO:0046330,GO:0097039,GO:0031145,GO:0016322,GO:0036435
gene8857	GO:0030173
gene8860	
gene8859	GO:0044424,GO:0009987,GO:0022414
gene8863	GO:0040011,GO:0035295,GO:0007399,GO:0007155,GO:0048468,GO:0005488,GO:0008305,GO:0007610,GO:0009887,GO:0050794,GO:0051179,GO:0032989,GO:0002009,GO:0006928,GO:0050896
gene8862	GO:0007391,GO:0042998,GO:0065008,GO:0046529,GO:0035883,GO:0007390,GO:0008258,GO:0043025,GO:0006886,GO:0044425,GO:0005886,GO:0005776,GO:0061865,GO:0005525,GO:0005802,GO:0005815,GO:0003924,GO:0030718,GO:0001738,GO:0010008,GO:0055037,GO:0031254,GO:0050714,GO:0036313
gene8861	
gene8864	
gene8858	GO:0035011,GO:0005887,GO:0016319,GO:0048013,GO:0046875,GO:0007411,GO:0007422
gene8865	GO:0005549
gene8867	GO:0005549
gene8875	GO:0007606,GO:0005887,GO:0006811,GO:0120038,GO:0042221,GO:0050804,GO:0099094,GO:0043005,GO:0004970,GO:0007165
gene917	GO:0005700,GO:0005737,GO:0043486,GO:0005488
gene8876	GO:0001101,GO:0007606,GO:0005887,GO:0009628,GO:0120038,GO:0023051,GO:0010646,GO:1901700,GO:0043005,GO:0004970,GO:0006811,GO:0007165,GO:0007268
gene8881	GO:0015036,GO:0048471,GO:0008152,GO:0045454,GO:0044425,GO:0006457,GO:0044446,GO:0006118
gene8870	GO:0005549
gene8871	GO:0005549
gene8869	GO:0005549
gene8868	GO:0005549
gene8866	GO:0005549
gene8877	GO:0051015,GO:0007010
gene915	GO:0005829,GO:0009898,GO:0005515,GO:0001751,GO:0007173,GO:0007623,GO:0042675
gene8879	
gene8880	GO:0016020,GO:0044444,GO:0005488,GO:0007275,GO:0050789
gene8873	GO:0005871,GO:0005930,GO:0030992,GO:0036064,GO:0097730,GO:0005515,GO:0042073,GO:1905515
gene8874	GO:0005515,GO:0044267
gene8872	GO:0005604,GO:0005198,GO:0007005,GO:0007155,GO:0008045,GO:0014732,GO:0014899,GO:0071711,GO:2001046
gene919	GO:0000439,GO:0006289,GO:0006355
gene8882	GO:0005576,GO:0030246
gene8899	
gene8903	GO:0042734,GO:0005515,GO:0048523,GO:0051128,GO:0065008
gene8909	
gene8895	GO:0044464,GO:0051726
gene8897	GO:0050794
gene8892	GO:0050794,GO:0016616,GO:0005737,GO:0050896
gene8885	GO:0005737,GO:0043281
gene8902	GO:0005730,GO:0030687,GO:0003723,GO:0006364
gene8908	GO:0016887,GO:0008582,GO:0048513,GO:0000226,GO:0048523,GO:0048666,GO:0005874,GO:0051962,GO:0005524,GO:0048583,GO:0005815,GO:0051130,GO:0097435,GO:0000070,GO:0050804,GO:0031410,GO:0012505,GO:0008092,GO:0032984
gene8886	
gene8883	GO:0061174,GO:0008286,GO:0030709,GO:0042594,GO:0090176,GO:0007298,GO:0045169,GO:0005524,GO:0051124,GO:0010897,GO:0005829,GO:0031594,GO:0030860,GO:0042308,GO:0055088,GO:0004674,GO:0050321,GO:0007317,GO:0007318,GO:0005938,GO:0001737,GO:0019730,GO:0050802,GO:0016323,GO:0018107,GO:0016325,GO:0009069
gene8891	
gene922	
gene8905	GO:0097254,GO:0005524,GO:0001666,GO:0015562,GO:0017085,GO:0016021,GO:0042908,GO:0060857,GO:0008354,GO:0005919,GO:0008559,GO:0006855
gene8906	GO:0016579,GO:0008270,GO:0060255,GO:0051171,GO:0048523,GO:0009966,GO:0004843,GO:0005515,GO:0048522,GO:0048585,GO:0032502,GO:0080090,GO:0031323
gene8907	GO:0016298,GO:0052689,GO:0016042
gene8898	GO:0005615,GO:0016021,GO:0005154,GO:0048018,GO:0001713,GO:0003015,GO:0007173,GO:0007309,GO:0007391,GO:0007421,GO:0007422,GO:0007438,GO:0007476,GO:0008284,GO:0008355,GO:0010629,GO:0016043,GO:0016318,GO:0035225,GO:0043066,GO:0043703,GO:0048149,GO:0048865,GO:0050769,GO:0061331,GO:0070374,GO:1903688
gene8894	
gene8893	GO:0016020
gene8888	
gene8887	GO:0004364,GO:0004602,GO:0005515,GO:0006749,GO:0006803,GO:0006804,GO:0006979
gene8889	GO:0016021,GO:0030424,GO:0022857,GO:0007601,GO:0009416,GO:0009605,GO:0055085,GO:0098657
gene8890	GO:0008270,GO:0004181,GO:0006508
gene8910	GO:0045927,GO:0022604,GO:0042594,GO:0060429,GO:0005525,GO:0051962,GO:0006979,GO:0009408,GO:0003924,GO:0044089,GO:0051704,GO:0032008,GO:0065008,GO:0008593,GO:0006970,GO:0007265,GO:0044444,GO:0005886,GO:0005516,GO:0051130,GO:0010507,GO:0030718,GO:0070374,GO:0030154,GO:0012505
gene8904	GO:0097254,GO:0005524,GO:0001666,GO:0015562,GO:0017085,GO:0016021,GO:0042908,GO:0060857,GO:0008354,GO:0005919,GO:0008559,GO:0006855
gene8896	GO:0007010,GO:0120038,GO:0043409,GO:0007163,GO:0048812,GO:0051093,GO:0048667,GO:0043005,GO:0003002,GO:0005886,GO:0005515,GO:0051960,GO:0048522,GO:0002009,GO:0005737,GO:0048598,GO:0051241,GO:2000027,GO:0120032
gene921	
gene8911	GO:0065007,GO:0007275,GO:0006508,GO:0004252,GO:0005576,GO:0050896
gene8912	
gene8913	
gene8915	
gene8914	GO:0072546,GO:0005515,GO:0034975
gene8919	GO:0000242,GO:0001725,GO:0005924,GO:0035003,GO:0045179,GO:0005515,GO:0000278,GO:0007010,GO:0007155,GO:0007593,GO:0035331,GO:0045572,GO:0045805,GO:0048526,GO:0060255,GO:0071539
gene8920	GO:0007370,GO:0030097,GO:0009950,GO:0001228,GO:1903204,GO:0048813,GO:0007435,GO:0032968,GO:0001012,GO:0046982,GO:0045475,GO:0007508,GO:0042803,GO:0031032,GO:0007443,GO:0048800,GO:0003682,GO:0035050,GO:0007500,GO:0007501,GO:0048747,GO:0010508,GO:0010629,GO:0048592,GO:0005737,GO:0016360,GO:0043066,GO:0016202,GO:0000785
gene8917	
gene8923	GO:0003677,GO:0006355,GO:0008134,GO:0005730,GO:0005667
gene8924	GO:0005844,GO:0003743,GO:0001731,GO:0034057,GO:0033592,GO:0043024,GO:0005829,GO:0003729,GO:0097010,GO:0005840,GO:0006446
gene8921	GO:0000938,GO:1990745,GO:0032456,GO:0042147
gene8922	GO:0031515,GO:0030488
gene8918	GO:0003842,GO:0005759,GO:0055114,GO:0010133,GO:0016620,GO:0007005,GO:0006525,GO:0006561
gene8925	GO:0008017,GO:0035220,GO:0045298
gene8926	
gene8932	GO:0006813,GO:0005242,GO:0050789,GO:0008076
gene925	GO:0005925,GO:0005927,GO:0035218,GO:0035220,GO:0043087,GO:0046843,GO:1901739
gene8930	GO:0007391,GO:1902692,GO:0008045,GO:0008593,GO:0035295,GO:0045874,GO:0008356,GO:0048523,GO:0007349,GO:0072583,GO:0005118,GO:0007507,GO:0023057,GO:0042051,GO:0048488,GO:0005938,GO:0072001,GO:0010605,GO:0005829,GO:0001709,GO:0030424,GO:0014016
gene8927	GO:0006629,GO:0050789
gene8929	GO:0006270,GO:0003677,GO:0005524,GO:0005515,GO:0007307,GO:0007131,GO:0007052,GO:0032508,GO:0030261,GO:0007399,GO:0043138,GO:0042555,GO:0005657
gene8928	GO:0005515,GO:0034605,GO:0015031,GO:0032460,GO:0016020,GO:1903646,GO:0032991,GO:0031034,GO:0044444,GO:0007525
gene8931	GO:0005242,GO:0006813,GO:0035220,GO:0042391,GO:0045475,GO:0090099,GO:0008076
gene8933	GO:0006357
gene926	
gene8937	GO:0005096,GO:0050794
gene8938	GO:0016021,GO:0044464,GO:0005515,GO:0008045
gene96	
gene8939	GO:0007370,GO:0005615,GO:0098595,GO:0006508,GO:0004252,GO:0035008,GO:0007311,GO:0045752,GO:0050832,GO:0050830
gene8940	GO:0007381,GO:0008045,GO:0007382,GO:0000978,GO:0007377,GO:0007366,GO:0035290,GO:0007376,GO:0007420,GO:0045944,GO:0048728,GO:0000981,GO:0007512,GO:0009997,GO:0000980,GO:0007517,GO:0000122,GO:0003007,GO:1901739,GO:0050770,GO:0048663
gene8941	GO:0007192,GO:0007198,GO:0007212,GO:0007268,GO:0001591,GO:0002121,GO:0001586,GO:0030425,GO:0005887,GO:0009649,GO:0007208,GO:0007615,GO:0004935,GO:0071880,GO:0045187,GO:0060180,GO:0016545
gene8944	GO:0018108,GO:0034332,GO:0090136,GO:0007394,GO:0045742,GO:0045886,GO:0007411,GO:0046777,GO:0043005,GO:0007435,GO:0005887,GO:0005524,GO:0048167,GO:0005829,GO:0035011,GO:0046529,GO:0016319,GO:0045874,GO:0043277,GO:0007422,GO:0043235,GO:0046664,GO:0005005,GO:0005912,GO:0005515,GO:0048013,GO:0036335,GO:0019898,GO:0051017
gene923	GO:0005925,GO:0005927,GO:0010506,GO:0035218,GO:0035220,GO:0043087,GO:0046843,GO:1901739
gene8942	GO:0043229,GO:0016779,GO:0005515,GO:0042276,GO:0010569,GO:0003684
gene8943	GO:0005887,GO:0019991,GO:0060857,GO:0061028
gene8956	GO:0005515
gene8962	GO:0005682,GO:0005515,GO:0035220,GO:0048749,GO:0090303
gene8957	GO:0035303
gene8958	GO:0000123,GO:0005656,GO:0015630,GO:0032040,GO:0034388,GO:0035097,GO:0044430,GO:0097344,GO:0005515,GO:0016740,GO:0000027,GO:0000028,GO:0000462,GO:0006267,GO:0007399,GO:0009653,GO:0016570,GO:0018205,GO:0030154,GO:0030174,GO:0033043,GO:0048513,GO:0048519,GO:0060429
gene8945	GO:0009790,GO:0000978,GO:0008587,GO:0007411,GO:0045747,GO:0021553,GO:0007412,GO:0007479,GO:0000122,GO:0048264,GO:0045893,GO:0048663,GO:0001708,GO:0035015,GO:0008052,GO:0061101,GO:0016319,GO:0010092,GO:0007487,GO:0007485,GO:0008057,GO:0042048,GO:0048728,GO:0000981,GO:0001751,GO:0008407,GO:0032991
gene8961	GO:0003735,GO:0005840,GO:0006412,GO:0042254
gene8949	GO:0008340,GO:0007350,GO:0035065,GO:0006342,GO:0045944,GO:0000122,GO:0050771,GO:0007406,GO:2001229,GO:0005705,GO:0070983,GO:0061086,GO:0032041,GO:0030261,GO:0035098,GO:0043697,GO:0008134,GO:0045879,GO:0046872,GO:0005737,GO:0003714,GO:0016580,GO:0043066,GO:0016581,GO:0070933,GO:0031523,GO:0070932,GO:0005667,GO:0045892
gene8952	GO:0016768,GO:0006597,GO:0006525,GO:0006560,GO:0019482
gene8946	GO:0006281,GO:0017108,GO:0005515,GO:0033557,GO:0006308
gene929	GO:0031362,GO:0052745,GO:0051491
gene8950	
gene8951	
gene8948	GO:0007095,GO:0008045,GO:0008340,GO:0008582,GO:0030174,GO:0008284,GO:0007552,GO:0006468,GO:0002168,GO:0051642,GO:0005524,GO:0048142,GO:0048489,GO:0072686,GO:0007629,GO:0000082,GO:0005829,GO:0016533,GO:0051402,GO:0035011,GO:0008353,GO:0032880,GO:0007140,GO:0000307,GO:0007284,GO:0004693,GO:0046427,GO:0002009,GO:0055059,GO:0030332,GO:0070059,GO:0009069,GO:0051726
gene8947	GO:0007406,GO:0004129,GO:1902600,GO:0006123,GO:0045787,GO:0005751,GO:1902600
gene8954	GO:0000974,GO:0005615,GO:0005681,GO:0012505,GO:0016020,GO:0044444,GO:0070013,GO:0003755,GO:0005515,GO:0000398,GO:0000413,GO:0006457,GO:0007602,GO:0009100
gene8955	GO:0043966,GO:0035222,GO:0035267,GO:1901363,GO:1903046,GO:0043486,GO:0009653,GO:0045747,GO:0006302,GO:0050793,GO:0005703,GO:0000281,GO:0016310,GO:0051128,GO:0065008,GO:0031570,GO:0042221,GO:0006355,GO:0048468,GO:0040008,GO:0007346,GO:0000124,GO:0004402,GO:0005515,GO:0003712,GO:0097159,GO:0005737,GO:0051239,GO:0016301,GO:0031324,GO:0010564,GO:0042967,GO:0005667,GO:0006355
gene8966	GO:0005764,GO:0016021,GO:0016324,GO:0016528,GO:0030672,GO:0031594,GO:0043195,GO:0000149,GO:0001786,GO:0005509,GO:0005544,GO:0042803,GO:0007015,GO:0007317,GO:0007436,GO:0008345,GO:0010004,GO:0016331,GO:0030866,GO:0031340,GO:0035149,GO:0040018,GO:0042249,GO:0043297,GO:0045793,GO:0048791,GO:0050803,GO:0060024,GO:0150007,GO:1900073,GO:1903530
gene8967	GO:0005887,GO:0042626,GO:0071705,GO:0055085,GO:0099501,GO:0048069,GO:0008152,GO:0071702
gene8972	
gene8973	GO:0009150,GO:0005515,GO:0007165,GO:0009187,GO:0016020,GO:0044464,GO:0004114,GO:0006144
gene8988	GO:0005515
gene9003	GO:0061331,GO:0045924,GO:0040034,GO:0000976,GO:0042331,GO:0007298,GO:0001228,GO:0007530,GO:0001227,GO:0002121,GO:0030425,GO:0005700,GO:0023061,GO:0046982,GO:0048047,GO:0001746,GO:0018991,GO:0051726,GO:0014019,GO:0001708,GO:0061564,GO:0008270,GO:0035271,GO:0016319,GO:0035073,GO:0008232,GO:0046620,GO:0021782,GO:0006697,GO:0001752,GO:0016042,GO:0042593,GO:0055057,GO:0016322,GO:0007270,GO:0035100,GO:0042594,GO:0008049,GO:0007510,GO:0007552,GO:0045944,GO:0043401,GO:0001047,GO:0048813,GO:0032869,GO:0004879,GO:0045596,GO:0003707,GO:0070868,GO:0030522,GO:0042803,GO:0007362,GO:0034440,GO:0071390,GO:0005102,GO:0005737,GO:0035206
gene9004	GO:0097458,GO:0009987
gene9002	GO:0016020,GO:0031985,GO:0004653,GO:0005112,GO:0008593,GO:0009312,GO:0016266,GO:0031589,GO:0032504,GO:0033628,GO:0070278
gene9022	
gene9020	GO:0005459,GO:0072334,GO:0005460,GO:0030173,GO:0030176,GO:0046963,GO:0007411,GO:0006487,GO:0070983,GO:0090480,GO:0034976,GO:0072334,GO:0015786
gene8981	GO:0065007,GO:0015267,GO:0055085,GO:0016020,GO:0003014
gene9021	GO:0061057,GO:0019915,GO:0045842,GO:0007412,GO:0002039,GO:0051124,GO:0005829,GO:0072347,GO:0010458,GO:0019904,GO:0043518,GO:0060074,GO:0008594,GO:0007140,GO:1902166,GO:0045977,GO:0000785,GO:0000422,GO:1902916,GO:0031624,GO:0051299,GO:0031625,GO:0000151,GO:0031145,GO:0010942,GO:0016322,GO:0032436,GO:0061630,GO:0070628,GO:0061631,GO:0007630,GO:0006301,GO:0005524,GO:0006979,GO:0031616,GO:0007625,GO:0007629,GO:0035370,GO:0045676,GO:0045879,GO:0048471,GO:0031647,GO:0030718,GO:0046330,GO:0097039,GO:0070534,GO:0032456
gene8971	
gene927	GO:0044424,GO:0003723,GO:0009987,GO:0051704
gene9005	GO:0004518,GO:0005515
gene9008	GO:0048806,GO:0018993,GO:0042752,GO:0000398
gene9006	GO:0005886,GO:0016021,GO:0005524,GO:0016887,GO:0022857,GO:0006810,GO:0042221
gene9009	GO:0012505,GO:0016020,GO:0043231,GO:0044444,GO:0008194,GO:0008378,GO:0006024,GO:0006486,GO:0009653,GO:0030166,GO:0060429
gene9010	
gene9012	GO:0005515,GO:0008053,GO:0004252,GO:0016021,GO:0016485
gene9007	GO:0003677,GO:0042802
gene9011	GO:0005829,GO:0018738,GO:0046294,GO:0015947
gene928	GO:0061630,GO:0000209,GO:0046983,GO:0046627,GO:0030018,GO:0030579,GO:0031943,GO:0030911,GO:0046332,GO:0031398,GO:0051879,GO:0032436,GO:0030544
gene8989	
gene9001	GO:0019901,GO:0045787,GO:0042595,GO:0009267,GO:0042632,GO:0032559,GO:0005737,GO:0006914,GO:0006629,GO:0030730,GO:0016301,GO:0071900
gene8986	GO:1905818,GO:0005737,GO:0005819,GO:0000776
gene8987	GO:0035097,GO:0033043,GO:0035295,GO:0006464,GO:0007399,GO:0042221,GO:0048513,GO:0009653,GO:0000139,GO:0006694,GO:0008354,GO:0060429,GO:0048468,GO:0006325,GO:0048519,GO:0044281,GO:0005789,GO:0003006,GO:0005515,GO:0032934,GO:0016740,GO:0035103,GO:0016125
gene8970	GO:0030139,GO:0097110,GO:0048489,GO:0043231,GO:0008021,GO:1900242,GO:0016021,GO:0007268,GO:0030131,GO:0048788,GO:0048523,GO:0030125
gene8992	GO:0007391,GO:0090305,GO:0046529,GO:0007283,GO:0007476,GO:0000932,GO:0043025,GO:0003676,GO:0070481,GO:0008409,GO:1990124,GO:0042060,GO:0000184,GO:0010603,GO:0043066,GO:0045572,GO:0071598,GO:0034428,GO:0016246
gene8993	GO:0005886,GO:0016021,GO:0005283,GO:0005328,GO:0015175,GO:0015179,GO:0003333,GO:0006836,GO:0007275,GO:0009628,GO:0009987,GO:0015804,GO:0015807,GO:0042221,GO:0065007,GO:0006814,GO:0015846
gene8995	
gene8996	
gene8994	GO:0090502,GO:0098586,GO:0016021,GO:0004521,GO:0051252
gene9024	GO:0007416,GO:0030170,GO:0006537,GO:0005759,GO:0005829,GO:0045213,GO:0004069,GO:0006532,GO:0000162,GO:0006107,GO:0006522,GO:0006525,GO:0006534,GO:0006560,GO:0006571,GO:0009094,GO:0009821,GO:0015976
gene9025	GO:0005737,GO:0016853,GO:0048040,GO:0070403,GO:0005982,GO:0005985,GO:0009117
gene9023	
